title,company,location,link
국내 리딩 SI 솔루션 기업 Data Scientist (제조)포지션ASAP,국내 리딩 SI솔루션 기업,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c71ce259812f9497
국내 메이저 SI기업 Data Scientist (제조) 포지션,국내 리딩 SI솔루션 기업,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0bbd3c4da4852f79
농업생명과학대학 농생명과학공동기기원 연구원,서울대학교,서울 관악구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ada0f99b0a5c3351
"Director, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eee7b30e222484ca
() Automotive 반도체 연구 개발 및 지원(FAE) 업무 - 상시 중,넥스트칩,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8e67dbfa474f096
"Principal, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8d0b3a79363b5a69
기업부설 연구소장,(주)솔루게이트,서울 가산동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=481ee3d91db4e00c
Analog 설계 Logic 설계 Firmware 개발,하드웨어 및 펌웨어 시스템 솔루션 설계 및 개발,수원 영통역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9593a9ff08a55829
시스템통합(SI),씨엔씨네트웍스,전라남도 나주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=257a122f363fde12
CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0e493900639e80e7
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c8933c2704ef3525
블록체인인터넷경제연구센터 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3e80435be74cd28f
인간중심 지능형 시스템 연구실 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2485e93043545d8a
"Director, Software Engineering (Coupang Eats)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a6a4b500fa0340d4
Front-End Design Back-End Design,반도체,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d409e77a32705a9a
"AWS 클라우드 기반 데이터 추출, 정제, 통계 분석, 기계 학습, AI, Reporting","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d7c92fe3cb2a25a7
의료 영상처리 엔지니어,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7e39ea40065ef05d
국내 CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=51a0fd8b3f50c295
RF Layout engineer 5G NR Software Engineer,무선랜 와이브로칩 등 통신용반도체설계 및 전자부품 시스템 연구개발사업,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e81e92deba0f2c73
Developer Advocate,SendBird,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dc821489255954fd
주니어 데이터 사이언티스트 / Junior Data Scientist,Bagelcode,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=81848f01b547f90b
Front end / Back end,코아시아세미,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eb39073f59f395b5
Researcher(AI/Deep Learning),Calm Island,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ba8773ea606ae9f3
"PMU, ADC, DAC IP가 적용된 IC제품) 유경험자",서울 강남 소재 반도체 팹리스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f890dffe35824dd3
Core Researcher,Terra,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=89a689a00d8170bc
"대기업(연구센터) Data Scientist 채용, 석사이상",대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0fa40c1f36fac7ee
"Senior, Software Engineer (Search Quality Assurance)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a08f5e589b10a00
"Director, Business Analysis (Search and Discovery Analytics)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=eee7b30e222484ca
지스트 블록체인경제센터(강남소재) 계약직연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=794e209e405f4fc0
시스템통합(SI),씨엔씨네트웍스,전라남도 나주,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=257a122f363fde12
자동화 기계관련 일을 함께할 인재,키친엑스,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f43c4f4e6a9ba205
Front-End Design Back-End Design,반도체,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d409e77a32705a9a
SW개발자 (경력 3년이상),ATTO 리서치,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d1eed5e5d7f031d7
"PMU, ADC, DAC IP가 적용된 IC제품) 유경험자",서울 강남 소재 반도체 팹리스,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f890dffe35824dd3
Junior Full-Stack Developer,Asiance,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7268328c0d71d81c
[기간제근로자] 바이오및뇌공학과 시너지 바이오정보학 연구실 [위촉연구원] 기간제근로자,카이스트,대전 유성구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=897128517c7885aa
Customer Facing Data Scientist,Ever Better Recruitment (EBR),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b06176c3a7092e0a
Analog 설계 Logic 설계 Firmware 개발,하드웨어 및 펌웨어 시스템 솔루션 설계 및 개발,수원 영통역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9593a9ff08a55829
NGS 시퀀싱 빅데이터 AI 분석 신약센터 연구원 신약센터 PM,"체외진단기기 개발, 분석시스템",서울 상암동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0045540e3863ded2
개발팀장 (의료영상 기반 상용 SW),애니메디솔루션 주식회사,서울 송파구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=87668d9fb1dbcb2e
CATIA Automation 개발자 정규직,케이이노텍,서울특별시,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=64daf0c3d957e705
Data Analyst,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c53eea74ccad7b07
"DevOps Engineer JAVA, Python, Ruby, Node.js","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f856430ae22f90c1
국내 CRM 분석,인코리아 프로페셔널(헤드헌팅),서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=51a0fd8b3f50c295
Cloud Security Engineer,SendBird,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9a44a1a18ab4635c
Principal Business Analysis (Growth Marketing Analytics),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2b8a63d6cc91a04c
"AWS 클라우드 기반 데이터 추출, 정제, 통계 분석, 기계 학습, AI, Reporting","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d7c92fe3cb2a25a7
SDDC 클라우드 인프라 엔지니어 (네트워크 5년 이상),"15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7b961ed31add4f36
"SDDC 클라우드 인프라 엔지니어 (서버 가상화, 스토리지 5년 이상)","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4a0e20ef2e29feeb
반도체 PI(Frontend) PD(Backend),대기업과 합작한 유망한 외국계 반도체 벤처기업,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=973aa090ad5dc143
서버 개발 백엔드 교육 강사,패스트캠퍼스(Fastcampus),서울 성동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=14d92cf867237189
RF Layout engineer 5G NR Software Engineer,무선랜 와이브로칩 등 통신용반도체설계 및 전자부품 시스템 연구개발사업,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e81e92deba0f2c73
외국계 반도체 Verification Engineer,규모가 큰 외국계 반도체 Design House,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a8dad71cfd67845d
ASIC 프론트엔드 및 백엔드 Engineer,15년 이상 연혁의 1000억 이상 매출,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9c3f4a39c916497c
[Peertec] Back-end Developer,Peer,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=03ed1748f4bfc686
"Principal, Data Engineer (EDW Data Processing)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f79f6cd3e91fcc1a
반도체 frontend engineer,반도체,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a0a9534f0fd9e72c
[대기업] 빅데이터 분석기술 개발,에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=099a40b7f0c5c683
Senior Software Engineer - Mobile App,ODK Media Inc,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=42cbe47d02dd0012
Database Engineer (Storage Platform),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=94f2bbbeb53f3458
Digital Logic Design Engineer 및 SoC 설계 엔지니어,무선랜 와이브로칩 등 통신용반도체설계 및 전자부품 시스템 연구개발사업,서울 동작구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3fc79f0f6bbc3694
서버 개발자,유명메신저회사,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4504dad34421e282
Back-end Engineer,Terra,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f915f667e4052f91
대기업연구센터 인공지능 ( 음성인식 ) 기술개발,대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2a18d426be8b146a
"대기업(연구센터) Data Scientist 채용, 석사이상",대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0fa40c1f36fac7ee
[IDC 기업] 리눅스 엔지니어,에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=05394d3059136a32
대기업 연구센터 Data Scientist 파트장 채용 (석박사 연구원),대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=b8fdcbba132d7e1f
해외 근무가능한 PIE( Process Integration Engineering) 엔지니어,"해외있는 S,H사 같은 규모큰 반도체 Chip Maker 회사",성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cb0bde3d5f4654b8
대기업연구센터 자연어처리 / 텍스트마이닝 / 대화관리,대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=09099655f9f8ee23
"[데이터 사이언티스트] 이미지 처리 기반 (R, Python, C++)",세계에서 가장 빠른 슈퍼박테리아 검사기술기업,서울 가산동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3593997b29d7bc8a
"AWS 클라우드 기반 Data Lake, Big Data, DW, AI, Analytics, CRM 관련 사업 데이터 모델","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5933a93e649b6a49
Infrastructure (DevOps) Engineer,SendBird,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4639db660bb6e345
VP of Engineering,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9fbc5b419b297dee
저축은행 소비자금융 Data Science,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9cd311595b3e4bea
Data Scientist,해외송금 전문업체,서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=485b1cd148dc524a
Sr. Back-end Engineer (Query Understanding),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0df2999925f12355
[금융지주 계열사] AI개발 / Data Scientist,에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c549292aede07d52
Senior Back-end Developer,Asiance,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=27352452ed0a0ea9
"[대기업] 인사팀 (조직문화, 통계분석)",에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8933ec4536215c49
[금융지주 계열사] 빅데이터 엔지니어,에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=ead7fe51057b0d16
"Principal, Business Analysis (Coupang Eats)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2cca42ee0951d4be
"대기업 (연구센터) NLP 경력자, 석사이상",대기업 (R&D 센터),서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=3de3529ea039429c
Front-end Developer,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=fd0a27a242aeacc8
"Senior, Software Engineer (Recommendations)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=90d6728c4bee5b37
[IDC 기업] OpenStack 엔지니어,에이치알 컨설팅,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=94e0da435add40a4
저축은행 소비자금융 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cdf617324298bb9d
디지털LAB 신기술파트,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=d24428ed26f0b058
Senior Full-Stack Developer,Asiance,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=dcbce45dbe2d3679
[IDC 기업] API 개발자,에이치알 컨설팅,성남 분당구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8e432471acbf1c01
Senior Business Analyst (CRM),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=412f4f5e8d0ee9c5
Full Stack Developer,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=637551fc453b49fc
"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어,경기도 수원,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=50d0ae3f24a94532
저축은행 디지털 LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a58b91ab3d74f02d
[대기업] 딥러닝/영상처리,에이치알 컨설팅,대한민국,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=9f77af47cf31ddfa
Back-end Web Engineer,Success Korea,서울 서초구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=89067ba5fc5296c0
10대그룹IT계열사 IT포지션 중,에이치알 컨설팅,서울 종로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=2d8d7f86379461fd
Application Architect는 기업 IT인프라에 WEB/WAS 및 Application에 대한 Config 및 파라미터 튜닝,"15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=67aeadb8192fa39f
저축은행 앱마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=0ab285258b1cb206
React Native Developer,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=8ec0a3e170984eb3
저축은행 소비자금융본부 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7376f377161ea4f2
데이터 분석가 / Business Analyst,Bagelcode,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=f10477b81840d778
Back-end Developer,"Miso, Inc.",서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=4331794af8a7b9c5
저축은행 다이랙트마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=79da9b878d3d8709
"Senior, Software Engineer (Search Quality Assurance)",Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7a08f5e589b10a00
Data Scientist (사원~차장급),에이치알 컨설팅,서울 강남역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=c57925000772d546
Fullstack SW개발자,신재생에너지 분야 솔루션기업,성남 판교역,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=a2089ff8a19a429f
시스템 프로그래머,에너지 거래소 및 에너지데이터 중개,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=33fbfcd01ae23602
"Cloud DBA RDBMS(Oracle, Mysql, Postgresql, MS-SQL 등) 관리 및 운영","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e2aaedce173f1b06
저축은행 디지털뱅킹팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=51dcabafcf7a0bb0
Data Scientist,에너지 거래소 및 에너지데이터 중개,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=1622a08497f8c091
Senior Business Analyst (Retail Program Management),Coupang,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=7772fd53bc80acde
ICT 서비스본부 디지털LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=5d6f265e064496e0
저축은행 앱마케팅팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=35cefd4d91c7b366
Operations Associate (운영팀원) - 한국,Beam,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=e58c6fe6fd87f03e
클라우드 인프라 엔지니어,에이치알 컨설팅,서울 신대방동,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=398910d911cb1d8f
저축은행 디지털뱅킹팀 데이터분석 경력,국내자본 저축은행,서울 구로구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=53ced11b1e0addce
"Cloud기반의 인프라 운용 및 OS(Linux, Windows)/application 의 운용이 가능한 인원 또는 교육 이수자","15년 연혁의 시스템소프트웨어 개발,공급,홈페이지 구축,모바일컨텐츠서비스 개발 및 공급업체",서울 강남구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=cb5de3f9d0a98a7c
디지털마케팅본부 수신상품 기획 및 전략수립 경력자,국내자본 저축은행,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=509e7ab10e54f962
Operations Manager (운영팀장) - 한국,Beam,서울,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=43bf0c7e2b10e9b5
운영(Business Operation Management) 경력자,유명메신저회사,서울 성동구,https://kr.indeed.com/%EC%B1%84%EC%9A%A9%EB%B3%B4%EA%B8%B0?jk=caccb1d9be6bc918
